"","uniprot_name","uniprot_accessions","knownness","gene_name","protein_name","taxon_id","species","cluster_id","panther_group"
"18923","D3Z7A4_MOUSE","E9PXT2",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18924","D3Z7A4_MOUSE","E9PY20",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18925","D3Z7A4_MOUSE","E9PY88",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18926","D3Z7A4_MOUSE","E9PZG8",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18927","D3Z7A4_MOUSE","E9Q0A9",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18928","D3Z7A4_MOUSE","E9Q0L3",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18929","D3Z7A4_MOUSE","E9Q110",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18930","D3Z7A4_MOUSE","E9Q1F3",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18931","D3Z7A4_MOUSE","E9Q1Q3",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18932","D3Z7A4_MOUSE","E9Q268",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18933","D3Z7A4_MOUSE","E9Q2B3",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18934","D3Z7A4_MOUSE","E9Q4G2",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18935","D3Z7A4_MOUSE","E9Q4U4",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18936","D3Z7A4_MOUSE","E9Q4X6",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18937","D3Z7A4_MOUSE","E9Q521",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18938","D3Z7A4_MOUSE","E9Q5Q4",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18939","D3Z7A4_MOUSE","E9Q751",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18940","D3Z7A4_MOUSE","E9Q7S2",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18941","D3Z7A4_MOUSE","E9Q7S7",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18942","D3Z7A4_MOUSE","E9Q940",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18943","D3Z7A4_MOUSE","E9QA01",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18944","D3Z7A4_MOUSE","E9QA13",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18945","D3Z7A4_MOUSE","E9QAY0",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18946","D3Z7A4_MOUSE","F8VPS8",0,"Gm21560","Predicted gene, 21560",10090,"Mus musculus","UKP15512","PTHR21558"
"18947","D6RFS9_MOUSE","D6RFS9",0,"Gm21983","Predicted gene 21983",10090,"Mus musculus","UKP09717","PTHR47312"
"18948","J3QJZ1_MOUSE","J3QJZ1",0,"Gm21969","Predicted gene 21969",10090,"Mus musculus","UKP09391","PTHR14516"
"18949","O70517_MOUSE","O70517",0,"Gm20767","Predicted gene, 20767 (Uncharacterized protein variable group of 2-cell-stage gene family)",10090,"Mus musculus","UKP15513","PTHR31647"
"18950","Q80VT5_MOUSE","Q80VT5",0,"2610318N02Rik","RIKEN cDNA 2610318N02 gene",10090,"Mus musculus","UKP08552","PTHR36867"
"18951","Q8CDK1_MOUSE","Q8CDK1",0,"Gm5591","Predicted gene 5591",10090,"Mus musculus","UKP12769","PTHR31466"
"18952","Q9D583_MOUSE","Q9D583",0,"4930503E14Rik","RIKEN cDNA 4930503E14 gene",10090,"Mus musculus","UKP15512","PTHR21558"
"18953","Q9D9Y4_MOUSE","Q9D9Y4",0,"1700029H14Rik","1700029H14Rik protein (RIKEN cDNA 1700029H14 gene)",10090,"Mus musculus","UKP12870","PTHR39223"
"18954","S4R185_MOUSE","S4R185",0,"Gm26938","Predicted gene, 26938",10090,"Mus musculus","UKP00614","PTHR23423"
"18955","A0A075B5L6_MOUSE","A0A075B5L6",0,"Igkv4-81","Immunoglobulin kappa variable 4-81",10090,"Mus musculus","UKP08395","PTHR23267"
"18956","A0A075B648_MOUSE","A0A075B648",0,"Trav12-3","T cell receptor alpha variable 12-3",10090,"Mus musculus","UKP08631","PTHR19367"
"18957","A0A075B657_MOUSE","A0A075B657",0,"Trdv1","T cell receptor delta variable 1",10090,"Mus musculus","UKP08868","PTHR19339"
"18958","A0A075B6B9_MOUSE","A0A075B6B9",0,"Trav6d-5","T cell receptor alpha variable 6D-5",10090,"Mus musculus","UKP08631","PTHR19367"
"18959","A0A0A6YXW2_MOUSE","A0A0A6YXW2",0,"Gm20773","Predicted gene, 20773",10090,"Mus musculus","UKP09313","PTHR10405"
"18960","A0A0G2JDU3_MOUSE","A0A0G2JDU3",0,"Igkv20-101-2","Immunoglobulin kappa chain variable 20-101-2",10090,"Mus musculus","UKP08395","PTHR23267"
"18961","A0A0G2JES9_MOUSE","A0A0G2JES9",0,"Igkv4-54","Immunoglobulin kappa chain variable 4-54",10090,"Mus musculus","UKP08395","PTHR23267"
"18962","A0A0G2JGE7_MOUSE","A0A0G2JGE7",0,"Igkv4-86","Immunoglobulin kappa variable 4-86",10090,"Mus musculus","UKP08395","PTHR23267"
"18963","A0A140LIX9_MOUSE","A0A140LIX9",0,"Cfap99","Cilia and flagella associated protein 99",10090,"Mus musculus","UKP09356","PTHR34649"
"18964","A0A140T8P5_MOUSE","A0A140T8P5",0,"Igkv8-24","Immunoglobulin kappa chain variable 8-24",10090,"Mus musculus","UKP08395","PTHR23267"
"18965","A0A1D5RLF0_MOUSE","A0A1D5RLF0",0,"Fbxw27","F-box and WD-40 domain protein 27",10090,"Mus musculus","UKP06016","PTHR46550"
"18966","A2AKP6_MOUSE","A2AKP6",0,"Gm12394","Predicted gene 12394",10090,"Mus musculus","UKP08362","PTHR21859"
"18967","A2BEJ1_MOUSE","A2BEJ1",0,"Gm11756","Predicted gene 11756",10090,"Mus musculus","UKP15427","PTHR31512"
"18968","A6PWE0_MOUSE","A6PWE0",0,"Elobl","Elongin B-like",10090,"Mus musculus","UKP09494","PTHR13248"
"18969","D3Z5T3_MOUSE","D3Z5T3",0,"Gm9507","Predicted gene 9507",10090,"Mus musculus","UKP12626","PTHR23262"
"18970","E9PYL5_MOUSE","E9PYL5",0,"Vmn2r7","Vomeronasal 2, receptor 7",10090,"Mus musculus","UKP07107","PTHR24061"
"18971","E9PYL5_MOUSE","H3BJT0",0,"Vmn2r7","Vomeronasal 2, receptor 7",10090,"Mus musculus","UKP07107","PTHR24061"
"18972","E9PYL5_MOUSE","H3BKZ7",0,"Vmn2r7","Vomeronasal 2, receptor 7",10090,"Mus musculus","UKP07107","PTHR24061"
"18973","E9Q4Y8_MOUSE","E9Q4Y8",0,"8030474K03Rik","RIKEN cDNA 8030474K03 gene",10090,"Mus musculus","UKP12658","PTHR31866"
"18974","F7BTS7_MOUSE","F7BTS7",0,"Gm5798","Predicted gene 5798",10090,"Mus musculus","UKP15512","PTHR21558"
"18975","O70518_MOUSE","O70518",0,"Tcstv3","2-cell-stage, variable group, member 3 (Uncharacterized protein variable group of 2-cell-stage gene family)",10090,"Mus musculus","UKP15513","PTHR31647"
"18976","Q5BKP9_MOUSE","Q5BKP9",0,"Gm5797","Predicted gene 5797 (Predicted gene, EG545013)",10090,"Mus musculus","UKP15512","PTHR21558"
"18977","Q810Q0_MOUSE","Q810Q0",0,"Gm5622","Predicted gene 5622 (Predicted gene, EG434459)",10090,"Mus musculus","UKP15512","PTHR21558"
"18978","Q9D3I0_MOUSE","Q9D3I0",0,"5530400C23Rik","RIKEN cDNA 5530400C23 gene",10090,"Mus musculus","UKP15371","PTHR23203"
"18979","A0A075B656_MOUSE","A0A075B656",0,"Trav18","T cell receptor alpha variable 18",10090,"Mus musculus","UKP08738","PTHR19433"
"18980","A0A075B6C7_MOUSE","A0A075B6C7",0,"Trgc4","T cell receptor gamma, constant 4",10090,"Mus musculus","UKP12838","PTHR19256"
"18981","A0A0B4J1H5_MOUSE","A0A0B4J1H5",0,"Trbv20","T cell receptor beta, variable 20",10090,"Mus musculus","UKP08826","PTHR23268"
"18982","A0A0B4J1K3_MOUSE","A0A0B4J1K3",0,"Trav13-5","T cell receptor alpha variable 13-5",10090,"Mus musculus","UKP08868","PTHR19339"
"18983","A0A140T8P4_MOUSE","A0A140T8P4",0,"Igkv3-9","Immunoglobulin kappa variable 3-9",10090,"Mus musculus","UKP08395","PTHR23267"
"18984","A0A1W2P7T6_MOUSE","A0A1W2P7T6",0,"Krtap10-10","Keratin associated protein 10-10",10090,"Mus musculus","UKP12626","PTHR23262"
"18985","A0A2R8VKG2_MOUSE","A0A2R8VKG2",0,"D430041D05Rik","RIKEN cDNA D430041D05 gene",10090,"Mus musculus","UKP08586","PTHR21590"
"18986","A0A338P6D3_MOUSE","A0A338P6D3",0,"A630089N07Rik","RIKEN cDNA A630089N07 gene",10090,"Mus musculus","UKP07607","PTHR23234"
"18987","A0A3B2W422_MOUSE","A0A3B2W422",0,"Vmn2r54","Vomeronasal 2, receptor 54",10090,"Mus musculus","UKP07107","PTHR24061"
"18988","A0A3B2W7J0_MOUSE","A0A3B2W7J0",0,"Gm5698","Predicted gene 5698",10090,"Mus musculus","UKP05968","PTHR19965"
"18989","A0A571BEN2_MOUSE","A0A571BEN2",0,"Zfp1001","Predicted gene 10130",10090,"Mus musculus","UKP07607","PTHR23234"
"18990","A0A571BF98_MOUSE","A0A571BF98",0,"Lekr1","Leucine, glutamate and lysine rich 1",10090,"Mus musculus","UKP08909","PTHR34251"
"18991","B2RQY6_MOUSE","B2RQY6",0,"BC035947","BC035947 protein (cDNA sequence BC035947)",10090,"Mus musculus","UKP06881","PTHR10424"
"18992","E0CY81_MOUSE","E0CY81",0,"Gm44505","Predicted readthrough transcript (NMD candidate), 44505",10090,"Mus musculus","UKP05093","PTHR46179"
"18993","E9QAS1_MOUSE","E9QAS1",0,"Gm7073","Predicted gene 7073",10090,"Mus musculus","UKP12583","PTHR37340"
"18994","K7N751_MOUSE","K7N751",0,"Gm3696","Predicted gene 3696",10090,"Mus musculus","UKP15512","PTHR21558"
"18995","M0QWH4_MOUSE","M0QWH4",0,"Gm26965","Predicted gene, 26965",10090,"Mus musculus","UKP08912","PTHR23232"
"18996","M0QWS9_MOUSE","M0QWS9",0,"Gm4340","Predicted gene 4340",10090,"Mus musculus","UKP05968","PTHR19965"
"18997","O70618_MOUSE","O70618",0,"AF067063","Uncharacterized protein uniform group of 2-cell-stage gene family (cDNA sequence AF067063)",10090,"Mus musculus","UKP15513","PTHR31647"
"18998","Q9D9F7_MOUSE","Q9D9F7",0,"Speer4b","spermatogenesis associated Glutamate (E)-rich protein 4B",10090,"Mus musculus","UKP15512","PTHR21558"
"18999","Q9DAC6_MOUSE","Q9DAC6",0,"1700013G24Rik","RIKEN cDNA 1700013G24 gene",10090,"Mus musculus","UKP12807","PTHR39226"
"19000","Q9DAC6_MOUSE","A2A9V0",0,"1700013G24Rik","RIKEN cDNA 1700013G24 gene",10090,"Mus musculus","UKP12807","PTHR39226"
"19001","A0A075B601_MOUSE","A0A075B601",0,"Trav9-1","T cell receptor alpha variable 9-1",10090,"Mus musculus","UKP08631","PTHR19367"
"19002","A0A075B618_MOUSE","A0A075B618",0,"Trav13d-4","T cell receptor alpha variable 13D-4",10090,"Mus musculus","UKP08868","PTHR19339"
"19003","A0A075B638_MOUSE","A0A075B638",0,"Trav4-2","T cell receptor alpha variable 4-2",10090,"Mus musculus","UKP08868","PTHR19339"
"19004","A0A087WP50_MOUSE","A0A087WP50",0,"Scgb1b17","ABPA15_a17 (Secretoglobin, family 1B, member 15) (Secretoglobin, family 1B, member 17)",10090,"Mus musculus","UKP12854","PTHR21226"
"19005","A0A0B4J1K1_MOUSE","A0A0B4J1K1",0,"Trav4-3","T cell receptor alpha variable 4-3",10090,"Mus musculus","UKP08868","PTHR19339"
"19006","A0A0G2JDE5_MOUSE","A0A0G2JDE5",0,"Igkv1-35","Immunoglobulin kappa variable 1-35",10090,"Mus musculus","UKP08395","PTHR23267"
"19007","A0A0G2JDU0_MOUSE","A0A0G2JDU0",0,"Igkv8-34","Immunoglobulin kappa variable 8-34",10090,"Mus musculus","UKP08395","PTHR23267"
"19008","A0A0G2JDW9_MOUSE","A0A0G2JDW9",0,"Igkv4-62","Immunoglobulin kappa variable 4-62",10090,"Mus musculus","UKP08395","PTHR23267"
"19009","A0A0G2JEH0_MOUSE","A0A0G2JEH0",0,"Igkv4-71","Immunoglobulin kappa chain variable 4-71",10090,"Mus musculus","UKP08395","PTHR23267"
"19010","A0A0G2JGF9_MOUSE","A0A0G2JGF9",0,"Igkv12-98","Immunoglobulin kappa variable 12-98",10090,"Mus musculus","UKP08395","PTHR23267"
"19011","A0A0G2JGJ6_MOUSE","A0A0G2JGJ6",0,"Gm21190","Predicted gene, 21190",10090,"Mus musculus","UKP15512","PTHR21558"
"19012","A0A0U1RNP2_MOUSE","A0A0U1RNP2",0,"Gm49388","Predicted gene, 49388",10090,"Mus musculus","UKP05267","PTHR45814"
"19013","A0A140T8M4_MOUSE","A0A140T8M4",0,"Igkv8-19","Immunoglobulin kappa variable 8-19",10090,"Mus musculus","UKP08395","PTHR23267"
"19014","A0A1D5RLR8_MOUSE","A0A1D5RLR8",0,"Tmem156","Transmembrane protein 156",10090,"Mus musculus","UKP12877","PTHR14788"
"19015","A0A1W2P7T4_MOUSE","A0A1W2P7T4",0,"Gm867","Predicted gene 867",10090,"Mus musculus","UKP08560","PTHR33887"
"19016","A0A6I8MX06_MOUSE","A0A6I8MX06",0,"Gm10033","Predicted gene 10033",10090,"Mus musculus","UKP07579","PTHR24377"
"19017","A2AJU2_MOUSE","A2AJU2",0,"Gm10439","Predicted gene 10439",10090,"Mus musculus","UKP08571","PTHR31709"
"19018","B1B0X0_MOUSE","B1B0X0",0,"Gm15107","Predicted gene 15107",10090,"Mus musculus","UKP08571","PTHR31709"
"19019","E9Q1C7_MOUSE","E9Q1C7",0,"Gm10471","Predicted gene 10471",10090,"Mus musculus","UKP15512","PTHR21558"
"19020","J3QPK8_MOUSE","J3QPK8",0,"Gm21118","Predicted gene, 21118",10090,"Mus musculus","UKP09313","PTHR10405"
"19021","L7N276_MOUSE","L7N276",0,"Gm9602","Predicted gene 9602",10090,"Mus musculus","UKP15512","PTHR21558"
"19022","O09048_MOUSE","O09048",0,"1110025L11Rik","Glycine tyrosine-rich hair keratin protein (Keratin associated protein 6-1) (Predicted gene 10228) (RIKEN cDNA 1110025L11 gene)",10090,"Mus musculus","UKP12794","PTHR31678"
"19023","Q0VG34_MOUSE","Q0VG34",0,"4930480E11Rik","RIKEN cDNA 4930480E11 gene",10090,"Mus musculus","UKP06955","PTHR46449"
"19024","Q3US60_MOUSE","Q3US60",0,"BC025920","cDNA sequence BC025920",10090,"Mus musculus","UKP06607","PTHR47772"
"19025","Q80ZT1_MOUSE","Q80ZT1",0,"1700001K19Rik","RIKEN cDNA 1700001K19 gene",10090,"Mus musculus","UKP12810","PTHR38495"
"19026","Q810R0_MOUSE","Q810R0",0,"Gm21627","Predicted gene, 21627 (Sycp3 like Y-linked)",10090,"Mus musculus","UKP12526","PTHR19368"
"19027","Q9D5Q6_MOUSE","Q9D5Q6",0,"Speer4f1","Spermatogenesis associated glutamate (E)-rich protein 4F1 (Spermatogenesis associated glutamate (E)-rich protein 4f)",10090,"Mus musculus","UKP15512","PTHR21558"
"19028","S4R2A5_MOUSE","S4R2A5",0,"Gm26920","Predicted gene, 26920",10090,"Mus musculus","UKP08912","PTHR23232"
"19029","A0A075B5J9_MOUSE","A0A075B5J9",0,"Igkv17-127","Immunoglobulin kappa variable 17-127",10090,"Mus musculus","UKP08395","PTHR23267"
"19030","A0A075B5Q8_MOUSE","A0A075B5Q8",0,"Ighv2-7","Immunoglobulin heavy variable 2-7",10090,"Mus musculus","UKP08744","PTHR23266"
"19031","A0A075B5T0_MOUSE","A0A075B5T0",0,"Ighv3-8","Immunoglobulin heavy variable V3-8",10090,"Mus musculus","UKP08744","PTHR23266"
"19032","A0A075B5T2_MOUSE","A0A075B5T2",0,"Ighv6-3","Immunoglobulin heavy variable 6-3",10090,"Mus musculus","UKP08744","PTHR23266"
"19033","A0A075B5X4_MOUSE","A0A075B5X4",0,"Ighv8-11","Immunoglobulin heavy variable V8-11",10090,"Mus musculus","UKP08744","PTHR23266"
"19034","A0A075B631_MOUSE","A0A075B631",0,"Trav9n-4","T cell receptor alpha variable 9N-4",10090,"Mus musculus","UKP08631","PTHR19367"
"19035","A0A075B633_MOUSE","A0A075B633",0,"Trav8n-2","T cell receptor alpha variable 8n-2",10090,"Mus musculus","UKP08868","PTHR19339"
"19036","A0A075B6B4_MOUSE","A0A075B6B4",0,"Trav6-4","T cell receptor alpha variable 6-4",10090,"Mus musculus","UKP08631","PTHR19367"
"19037","A0A087WP63_MOUSE","A0A087WP63",0,"Gm42715","Predicted gene 42715",10090,"Mus musculus","UKP00251","PTHR45685"
"19038","A0A0A6YWS7_MOUSE","A0A0A6YWS7",0,"Tdpoz8","TD and POZ domain containing 8",10090,"Mus musculus","UKP05970","PTHR24413"
"19039","A0A0A6YX91_MOUSE","A0A0A6YX91",0,"Ighv7-2","Immunoglobulin heavy variable 7-2",10090,"Mus musculus","UKP08744","PTHR23266"
"19040","A0A0B4J1H1_MOUSE","A0A0B4J1H1",0,"Trbv12-2","T cell receptor beta, variable 12-2",10090,"Mus musculus","UKP08826","PTHR23268"
"19041","A0A0B4J1N7_MOUSE","A0A0B4J1N7",0,"Trav14-2","T cell receptor alpha variable 14-2",10090,"Mus musculus","UKP09933","PTHR19343"
"19042","A0A0G2JGK2_MOUSE","A0A0G2JGK2",0,"Ighv1-74","Immunoglobulin heavy variable V1-74",10090,"Mus musculus","UKP08744","PTHR23266"
"19043","A0A140T8P6_MOUSE","A0A140T8P6",0,"Igkv12-46","Immunoglobulin kappa variable 12-46",10090,"Mus musculus","UKP08395","PTHR23267"
"19044","A0A140T8Q0_MOUSE","A0A140T8Q0",0,"Igkv3-3","Immunoglobulin kappa variable 3-3",10090,"Mus musculus","UKP08395","PTHR23267"
"19045","A0A1B0GT05_MOUSE","A0A1B0GT05",0,"Gm45785","Predicted gene 45785",10090,"Mus musculus","UKP01704","PTHR12791"
"19046","A0A1Y7VJW0_MOUSE","A0A1Y7VJW0",0,"Zfp1008","RIKEN cDNA 6720489N17 gene",10090,"Mus musculus","UKP07607","PTHR23234"
"19047","Q62457_MOUSE","Q62457",0,"Gm20917","(clone BALB8N) (Predicted gene, 20917)",10090,"Mus musculus","UKP09313","PTHR10405"
"19048","Q9D434_MOUSE","Q9D434",0,"4933416I08Rik","RIKEN cDNA 4933416I08 gene",10090,"Mus musculus","UKP02059","PTHR45418"
"19049","Q9D434_MOUSE","A2CFG5",0,"4933416I08Rik","RIKEN cDNA 4933416I08 gene",10090,"Mus musculus","UKP02059","PTHR45418"
"19050","Q9R0U9_MOUSE","Q9R0U9",0,"Tex21","Testis expressed gene 21 (Tsec-2)",10090,"Mus musculus","UKP08394","PTHR18863"
"19051","S4R2V3_MOUSE","S4R2V3",0,"Scgb2b17","Secretoglobin, family 2B, member 15 (Secretoglobin, family 2B, member 17)",10090,"Mus musculus","UKP12809","PTHR31708"
"19052","A0A075B5K3_MOUSE","A0A075B5K3",0,"Igkv17-121","Immunoglobulin kappa variable 17-121",10090,"Mus musculus","UKP08395","PTHR23267"
"19053","A0A075B5L0_MOUSE","A0A075B5L0",0,"Igkv10-95","Immunoglobulin kappa variable 10-95",10090,"Mus musculus","UKP08395","PTHR23267"
"19054","A0A075B5L2_MOUSE","A0A075B5L2",0,"Igkv4-91","Immunoglobulin kappa chain variable 4-91",10090,"Mus musculus","UKP08395","PTHR23267"
"19055","A0A075B5N5_MOUSE","A0A075B5N5",0,"Igkv8-26","Immunoglobulin kappa variable 8-26",10090,"Mus musculus","UKP08395","PTHR23267"
"19056","A0A075B5R2_MOUSE","A0A075B5R2",0,"Ighv7-3","Immunoglobulin heavy variable 7-3",10090,"Mus musculus","UKP08744","PTHR23266"
"19057","A0A075B5U9_MOUSE","A0A075B5U9",0,"Ighv1-24","Immunoglobulin heavy variable V1-24",10090,"Mus musculus","UKP08744","PTHR23266"
"19058","A0A075B651_MOUSE","A0A075B651",0,"Trav4-4-dv10","T cell receptor alpha variable 4-4-DV10",10090,"Mus musculus","UKP08868","PTHR19339"
"19059","A0A075B654_MOUSE","A0A075B654",0,"Trav3-4","T cell receptor alpha variable 3-4",10090,"Mus musculus","UKP09933","PTHR19343"
"19060","A0A087WPY7_MOUSE","A0A087WPY7",0,"Gm29289","Predicted gene 29289",10090,"Mus musculus","UKP05088","PTHR48034"
"19061","A0A087WRU1_MOUSE","A0A087WRU1",0,"CN725425","cDNA sequence CN725425",10090,"Mus musculus","UKP15301","PTHR35158"
"19062","A0A0B4J1J4_MOUSE","A0A0B4J1J4",0,"Ighv9-2","Immunoglobulin heavy variable V9-2",10090,"Mus musculus","UKP08744","PTHR23266"
"19063","A0A0J9YUH2_MOUSE","A0A0J9YUH2",0,"Potefam3d","POTE ankyrin domain family member 3D",10090,"Mus musculus","UKP08884","PTHR24147"
"19064","A0A140T8N7_MOUSE","A0A140T8N7",0,"Igkv6-25","Immunoglobulin kappa chain variable 6-25",10090,"Mus musculus","UKP08395","PTHR23267"
"19065","A0A140T8N9_MOUSE","A0A140T8N9",0,"Igkv6-32","Immunoglobulin kappa variable 6-32",10090,"Mus musculus","UKP08395","PTHR23267"
"19066","A0A140T8P0_MOUSE","A0A140T8P0",0,"Igkv3-12","Immunoglobulin kappa variable 3-12",10090,"Mus musculus","UKP08395","PTHR23267"
"19067","A0A2R8VHP3_MOUSE","A0A2R8VHP3",0,"Gm5478","Predicted pseudogene 5478",10090,"Mus musculus","UKP07320","PTHR45616"
"19068","A2AHC8_MOUSE","A2AHC8",0,"Gm5751","Predicted gene 5751",10090,"Mus musculus","UKP12823","PTHR14112"
"19069","D3Z257_MOUSE","D3Z257",0,"Gm5930","Predicted gene 5930",10090,"Mus musculus","UKP15512","PTHR21558"
"19070","E9Q492_MOUSE","E9Q492",0,"Pgbd1","PiggyBac transposable element derived 1",10090,"Mus musculus","UKP12853","PTHR47055"
"19071","J3QK38_MOUSE","J3QK38",0,"Gm21244","MCG116195 (Predicted gene, 20826) (Predicted gene, 21244)",10090,"Mus musculus","UKP09313","PTHR10405"
"19072","O70619_MOUSE","O70619",0,"Tcstv1","2-cell-stage, variable group, member 1 (MCG129052) (Tcstv1 protein) (Uncharacterized protein variable group of 2-cell-stage gene family)",10090,"Mus musculus","UKP15513","PTHR31647"
"19073","Q08EG8_MOUSE","Q08EG8",0,"Krtap10-4","Keratin associated protein 10-4 (LOC675238 protein)",10090,"Mus musculus","UKP12626","PTHR23262"
"19074","Q497Y9_MOUSE","Q497Y9",0,"C130050O18Rik","C130050O18Rik protein (RIKEN cDNA C130050O18 gene)",10090,"Mus musculus","UKP09870","PTHR37680"
"19075","A0A075B5K2_MOUSE","A0A075B5K2",0,"Igkv9-124","Immunoglobulin kappa chain variable 9-124",10090,"Mus musculus","UKP08395","PTHR23267"
"19076","A0A075B5S2_MOUSE","A0A075B5S2",0,"Ighv7-1","Immunoglobulin heavy variable 7-1",10090,"Mus musculus","UKP08744","PTHR23266"
"19077","A0A075B5U1_MOUSE","A0A075B5U1",0,"Ighv1-16","Immunoglobulin heavy variable 1-16",10090,"Mus musculus","UKP08744","PTHR23266"
"19078","A0A075B5Y9_MOUSE","A0A075B5Y9",0,"Trgv5","T cell receptor gamma, variable 5",10090,"Mus musculus","UKP12838","PTHR19256"
"19079","A0A075B622_MOUSE","A0A075B622",0,"Trav10n","T cell receptor alpha variable 10N",10090,"Mus musculus","UKP09933","PTHR19343"
"19080","A0A075B634_MOUSE","A0A075B634",0,"Trav16n","T cell receptor alpha variable 16n",10090,"Mus musculus","UKP08631","PTHR19367"
"19081","A0A075B647_MOUSE","A0A075B647",0,"Trav9-2","T cell receptor alpha variable 9-2",10090,"Mus musculus","UKP08631","PTHR19367"
"19082","A0A0A6YW37_MOUSE","A0A0A6YW37",0,"Ighv1-9","Immunoglobulin heavy variable V1-9",10090,"Mus musculus","UKP08744","PTHR23266"
"19083","A0A0A6YWU3_MOUSE","A0A0A6YWU3",0,"Ighv6-7","Immunoglobulin heavy variable V6-7",10090,"Mus musculus","UKP08744","PTHR23266"
"19084","A0A0A6YWV4_MOUSE","A0A0A6YWV4",0,"Trbc1","T cell receptor beta, constant region 1",10090,"Mus musculus","UKP07485","PTHR23411"
"19085","A0A0A6YXF1_MOUSE","A0A0A6YXF1",0,"Ighv3-4","Immunoglobulin heavy variable V3-4",10090,"Mus musculus","UKP08744","PTHR23266"
"19086","A0A0A6YXT2_MOUSE","A0A0A6YXT2",0,"Ighv1-36","Immunoglobulin heavy variable 1-36",10090,"Mus musculus","UKP08744","PTHR23266"
"19087","A0A140T8M3_MOUSE","A0A140T8M3",0,"Igkv8-30","Immunoglobulin kappa chain variable 8-30",10090,"Mus musculus","UKP08395","PTHR23267"
"19088","A0A140T8N5_MOUSE","A0A140T8N5",0,"Igkv6-23","Immunoglobulin kappa variable 6-23",10090,"Mus musculus","UKP08395","PTHR23267"
"19089","A0A140T8P2_MOUSE","A0A140T8P2",0,"Igkv6-20","Immunoglobulin kappa variable 6-20",10090,"Mus musculus","UKP08395","PTHR23267"
"19090","A0A140T8P7_MOUSE","A0A140T8P7",0,"Igkv8-21","Immunoglobulin kappa variable 8-21",10090,"Mus musculus","UKP08395","PTHR23267"
"19091","A0A1B0GSK3_MOUSE","A0A1B0GSK3",0,"Lnp1","Leukemia NUP98 fusion partner 1",10090,"Mus musculus","UKP09454","PTHR35667"
"19092","A0A1W2P7V2_MOUSE","A0A1W2P7V2",0,"Glipr1l3","GLI pathogenesis-related 1 like 3",10090,"Mus musculus","UKP05051","PTHR10334"
"19093","A0A3B2W7H5_MOUSE","A0A3B2W7H5",0,"Zfp820","Zinc finger protein 820",10090,"Mus musculus","UKP07988","PTHR24381"
"19094","A0A5F8MPP0_MOUSE","A0A5F8MPP0",0,"Plekhg1","Pleckstrin homology domain containing, family G (with RhoGef domain) member 1",10090,"Mus musculus","UKP08794","PTHR45924"
"19095","A2A592_MOUSE","A2A592",0,"Gm11939","Predicted gene 11939",10090,"Mus musculus","UKP12572","PTHR23260"
"19096","A2BEI8_MOUSE","A2BEI8",0,"Gm11757","Predicted gene 11757",10090,"Mus musculus","UKP15427","PTHR31512"
